date,app,placement,geo,device,ad_format,demand_partner,ad_requests,responses,wins,impressions,clicks,conversions,revenue,latency_ms
2026-01-01 08:22:23.834876697,App_Gamma,Banner_01,US,iOS,Rewarded,Partner_D,6218,5566,962,795,51,3,3.17,206.0
2026-01-01 08:24:57.629952599,App_Alpha,Interstitial_01,UK,Android,Banner,Partner_C,1338,1137,383,362,8,0,0.57,177.0
2026-01-01 08:27:31.425028500,App_Epsilon,Rewarded_01,IN,Android,Interstitial,Partner_D,5997,4977,1574,1270,73,2,3.93,95.0
2026-01-01 08:30:05.220104402,App_Delta,Rewarded_01,CA,Android,Interstitial,Partner_B,1191,859,494,470,20,2,1.93,361.0
2026-01-01 08:32:39.015180303,App_Beta,Interstitial_02,IN,Android,Rewarded,Partner_E,9541,7654,3611,3435,48,7,7.3,421.0
2026-01-01 08:35:12.810256205,App_Gamma,Rewarded_01,IN,Android,Video,Partner_B,1820,1649,882,846,60,8,1.83,464.0
2026-01-01 08:37:46.605332106,App_Alpha,Banner_01,BR,Android,Video,Partner_C,3094,2391,1524,1441,56,3,0.92,521.0
2026-01-01 08:40:20.400408008,App_Alpha,Interstitial_01,DE,iOS,Video,Partner_A,2172,1827,1114,1079,18,1,3.35,592.0
2026-01-01 08:42:54.195483909,App_Delta,Banner_02,US,iOS,Rewarded,Partner_C,7371,5696,1014,859,55,5,0.23,361.0
2026-01-01 08:45:27.990559811,App_Gamma,Banner_02,US,iOS,Rewarded,Partner_B,5459,4438,1730,1623,36,0,2.84,445.0
2026-01-01 08:48:01.785635712,App_Epsilon,Banner_01,US,iOS,Banner,Partner_B,6488,4948,750,657,19,2,0.85,628.0
2026-01-01 08:50:35.580711614,App_Gamma,Video_01,UK,Android,Interstitial,Partner_C,8644,8112,2150,1817,74,9,5.25,798.0
2026-01-01 08:53:09.375787515,App_Delta,Interstitial_02,BR,iOS,Rewarded,Partner_D,5935,4252,1551,1330,24,1,3.92,226.0
2026-01-01 08:55:43.170863417,App_Delta,Banner_02,UK,iOS,Video,Partner_C,2785,2194,950,819,61,7,2.28,461.0
2026-01-01 08:58:16.965939318,App_Gamma,Video_01,DE,iOS,Video,Partner_E,5673,4742,3034,2831,217,23,7.1,793.0
2026-01-01 09:00:50.761015220,App_Delta,Banner_01,US,iOS,Rewarded,Partner_E,7526,5167,833,721,10,0,2.42,491.0
2026-01-01 09:03:24.556091121,App_Gamma,Interstitial_01,US,iOS,Rewarded,Partner_D,9310,7583,1209,1191,7,0,1.06,303.0
2026-01-01 09:05:58.351167023,App_Beta,Banner_02,US,Android,Video,Partner_D,983,747,329,283,5,0,0.53,577.0
2026-01-01 09:08:32.146242924,App_Gamma,Banner_01,IN,Android,Banner,Partner_D,3554,2673,1462,1240,86,7,1.41,693.0
2026-01-01 09:11:05.941318826,App_Gamma,Banner_02,IN,iOS,Rewarded,Partner_C,8714,7715,4979,4416,173,18,2.11,335.0
2026-01-01 09:13:39.736394727,App_Delta,Interstitial_01,CA,iOS,Banner,Partner_C,3190,3066,1407,1378,9,0,2.55,169.0
2026-01-01 09:16:13.531470629,App_Delta,Rewarded_01,US,Android,Banner,Partner_E,3670,2678,421,359,20,0,1.37,749.0
2026-01-01 09:18:47.326546530,App_Alpha,Rewarded_01,US,Android,Rewarded,Partner_C,9793,9123,1897,1718,41,5,2.47,175.0
2026-01-01 09:21:21.121622432,App_Alpha,Interstitial_01,IN,Android,Video,Partner_B,2301,2032,500,457,26,3,1.0,592.0
2026-01-01 09:23:54.916698333,App_Beta,Interstitial_01,UK,iOS,Banner,Partner_D,8843,6489,3643,3457,153,15,16.28,95.0
2026-01-01 09:26:28.711774235,App_Alpha,Rewarded_01,BR,Android,Interstitial,Partner_A,6640,4444,940,805,48,6,0.95,492.0
2026-01-01 09:29:02.506850137,App_Gamma,Interstitial_01,UK,iOS,Banner,Partner_A,3106,2349,697,576,23,2,2.41,309.0
2026-01-01 09:31:36.301926038,App_Delta,Interstitial_01,BR,Android,Interstitial,Partner_D,3521,2671,1524,1378,15,2,3.57,405.0
2026-01-01 09:34:10.097001940,App_Alpha,Interstitial_01,IN,Android,Interstitial,Partner_D,2566,2279,916,859,24,1,0.4,500.0
2026-01-01 09:36:43.892077841,App_Alpha,Rewarded_01,CA,Android,Banner,Partner_C,7002,4555,2092,2003,94,10,2.21,363.0
2026-01-01 09:39:17.687153743,App_Beta,Rewarded_01,CA,iOS,Banner,Partner_B,3320,2262,1204,1105,58,8,1.36,406.0
2026-01-01 09:41:51.482229644,App_Beta,Video_01,US,iOS,Interstitial,Partner_E,8579,7893,3636,3070,126,7,5.07,191.0
2026-01-01 09:44:25.277305546,App_Gamma,Banner_02,US,iOS,Banner,Partner_E,4812,4197,1592,1560,68,5,5.13,294.0
2026-01-01 09:46:59.072381447,App_Delta,Rewarded_01,US,iOS,Rewarded,Partner_B,5311,3869,958,817,51,0,2.49,429.0
2026-01-01 09:49:32.867457349,App_Beta,Banner_02,UK,iOS,Video,Partner_C,824,803,437,420,29,0,0.9,425.0
2026-01-01 09:52:06.662533250,App_Alpha,Rewarded_01,US,Android,Banner,Partner_A,4588,4404,2658,2402,46,1,9.43,293.0
2026-01-01 09:54:40.457609152,App_Delta,Interstitial_02,BR,Android,Rewarded,Partner_D,2787,2159,934,769,41,3,3.12,258.0
2026-01-01 09:57:14.252685053,App_Delta,Banner_02,US,iOS,Banner,Partner_C,4312,3626,2218,2013,130,15,6.04,245.0
2026-01-01 09:59:48.047760955,App_Alpha,Interstitial_01,IN,iOS,Banner,Partner_A,3251,2726,906,865,39,4,2.28,775.0
2026-01-01 10:02:21.842836856,App_Beta,Interstitial_02,US,Android,Video,Partner_C,6636,4992,2246,1799,84,12,4.86,500.0
2026-01-01 10:04:55.637912758,App_Alpha,Video_01,UK,iOS,Banner,Partner_C,7092,6857,1647,1484,86,9,4.61,781.0
2026-01-01 10:07:29.432988659,App_Delta,Rewarded_01,UK,Android,Video,Partner_D,2257,1844,496,480,8,0,1.02,225.0
2026-01-01 10:10:03.228064561,App_Epsilon,Rewarded_01,IN,Android,Interstitial,Partner_C,1590,1069,216,191,12,0,0.51,645.0
2026-01-01 10:12:37.023140462,App_Epsilon,Video_01,DE,iOS,Video,Partner_B,2679,1969,1056,948,59,8,0.6,680.0
2026-01-01 10:15:10.818216364,App_Gamma,Interstitial_02,UK,iOS,Interstitial,Partner_C,860,839,283,235,1,0,0.39,774.0
2026-01-01 10:17:44.613292265,App_Alpha,Banner_01,DE,Android,Banner,Partner_E,8480,5515,1972,1729,67,1,1.6,743.0
2026-01-01 10:20:18.408368167,App_Alpha,Interstitial_01,IN,iOS,Rewarded,Partner_D,1356,887,314,288,20,1,0.75,594.0
2026-01-01 10:22:52.203444068,App_Gamma,Banner_02,US,Android,Video,Partner_B,6334,5031,2835,2295,173,15,1.04,170.0
2026-01-01 10:25:25.998519970,App_Gamma,Interstitial_02,CA,iOS,Interstitial,Partner_B,5928,4168,1255,1154,18,2,5.67,95.0
2026-01-01 10:27:59.793595871,App_Gamma,Banner_02,DE,iOS,Rewarded,Partner_E,4945,4543,2782,2254,145,9,8.76,575.0
2026-01-01 10:30:33.588671773,App_Delta,Rewarded_01,IN,iOS,Interstitial,Partner_E,6547,5750,2222,2096,118,15,9.09,352.0
2026-01-01 10:33:07.383747674,App_Alpha,Banner_01,DE,iOS,Video,Partner_B,2135,1781,313,254,5,0,0.97,705.0
2026-01-01 10:35:41.178823576,App_Delta,Video_01,DE,iOS,Interstitial,Partner_A,5357,3632,736,661,3,0,1.43,148.0
2026-01-01 10:38:14.973899477,App_Gamma,Banner_01,US,iOS,Interstitial,Partner_E,9049,6001,2739,2320,70,3,2.35,611.0
2026-01-01 10:40:48.768975379,App_Alpha,Banner_02,CA,Android,Interstitial,Partner_B,2698,2291,440,397,30,1,0.6,659.0
2026-01-01 10:43:22.564051281,App_Delta,Video_01,UK,Android,Rewarded,Partner_C,7446,4876,1736,1389,49,3,3.89,581.0
2026-01-01 10:45:56.359127182,App_Delta,Rewarded_01,DE,Android,Rewarded,Partner_A,7571,5632,2736,2281,49,2,4.5,467.0
2026-01-01 10:48:30.154203084,App_Gamma,Video_01,BR,Android,Banner,Partner_E,2868,2115,1248,1158,34,0,4.0,510.0
2026-01-01 10:51:03.949278985,App_Alpha,Video_01,US,Android,Interstitial,Partner_C,3293,2237,1041,997,75,0,2.48,310.0
2026-01-01 10:53:37.744354887,App_Gamma,Banner_01,BR,iOS,Interstitial,Partner_B,3583,2501,1240,996,30,3,4.45,155.0
2026-01-01 10:56:11.539430788,App_Alpha,Interstitial_01,US,iOS,Banner,Partner_E,5819,4705,2074,1938,52,1,8.11,163.0
2026-01-01 10:58:45.334506690,App_Epsilon,Rewarded_01,US,iOS,Interstitial,Partner_A,1903,1385,487,434,30,1,1.33,755.0
2026-01-01 11:01:19.129582591,App_Beta,Interstitial_02,CA,iOS,Banner,Partner_D,1514,1265,239,191,14,0,0.65,504.0
2026-01-01 11:03:52.924658493,App_Beta,Interstitial_02,UK,iOS,Video,Partner_D,4652,4111,2457,2107,66,7,2.09,339.0
2026-01-01 11:06:26.719734394,App_Beta,Interstitial_02,BR,Android,Video,Partner_C,860,832,236,198,7,1,0.16,749.0
2026-01-01 11:09:00.514810296,App_Gamma,Interstitial_01,DE,iOS,Banner,Partner_D,2335,2150,1323,1221,61,6,3.48,253.0
2026-01-01 11:11:34.309886197,App_Epsilon,Rewarded_01,US,iOS,Rewarded,Partner_E,3509,2609,650,540,41,2,1.8,144.0
2026-01-01 11:14:08.104962099,App_Alpha,Video_01,CA,Android,Interstitial,Partner_D,6556,4361,2667,2238,94,2,11.17,128.0
2026-01-01 11:16:41.900038000,App_Delta,Banner_02,BR,iOS,Rewarded,Partner_A,2316,2041,1188,1132,60,5,5.32,738.0
2026-01-01 11:19:15.695113902,App_Alpha,Banner_02,BR,Android,Banner,Partner_D,5468,4262,1317,1192,74,7,4.47,468.0
2026-01-01 11:21:49.490189803,App_Delta,Rewarded_01,UK,iOS,Banner,Partner_B,5484,4392,2516,2368,165,5,3.32,597.0
2026-01-01 11:24:23.285265705,App_Alpha,Interstitial_01,BR,iOS,Video,Partner_D,3047,2517,472,433,13,1,2.0,434.0
2026-01-01 11:26:57.080341606,App_Epsilon,Rewarded_01,DE,iOS,Rewarded,Partner_B,9702,8966,4357,3995,222,10,10.88,472.0
2026-01-01 11:29:30.875417508,App_Delta,Banner_02,BR,Android,Interstitial,Partner_E,638,446,232,224,7,0,0.76,778.0
2026-01-01 11:32:04.670493409,App_Gamma,Rewarded_01,UK,Android,Rewarded,Partner_C,6467,5635,3289,3054,53,3,4.03,528.0
2026-01-01 11:34:38.465569311,App_Alpha,Interstitial_02,US,iOS,Rewarded,Partner_A,7206,6608,1375,1120,42,5,2.24,294.0
2026-01-01 11:37:12.260645212,App_Alpha,Video_01,BR,Android,Video,Partner_C,6833,4798,3077,2919,61,4,4.96,551.0
2026-01-01 11:39:46.055721114,App_Delta,Rewarded_01,BR,iOS,Interstitial,Partner_D,508,439,189,181,4,0,0.51,576.0
2026-01-01 11:42:19.850797015,App_Gamma,Video_01,IN,Android,Video,Partner_D,9546,8607,3450,2923,54,7,12.86,227.0
2026-01-01 11:44:53.645872917,App_Gamma,Banner_01,DE,Android,Video,Partner_A,9424,7076,1660,1415,104,7,2.2,236.0
2026-01-01 11:47:27.440948818,App_Epsilon,Rewarded_01,CA,Android,Rewarded,Partner_D,2387,1730,849,690,51,4,3.39,200.0
2026-01-01 11:50:01.236024720,App_Gamma,Banner_02,DE,Android,Rewarded,Partner_B,5415,5121,2032,1690,92,10,2.14,331.0
2026-01-01 11:52:35.031100622,App_Gamma,Banner_02,CA,Android,Video,Partner_C,6919,5674,2345,1902,36,2,4.23,258.0
2026-01-01 11:55:08.826176523,App_Gamma,Video_01,CA,Android,Banner,Partner_D,9591,7288,3495,2836,189,24,1.6,569.0
2026-01-01 11:57:42.621252425,App_Beta,Banner_02,DE,Android,Banner,Partner_E,7529,5447,2753,2404,106,8,5.75,205.0
2026-01-01 12:00:16.416328326,App_Epsilon,Interstitial_02,CA,iOS,Rewarded,Partner_B,1873,1794,945,908,46,0,3.37,677.0
2026-01-01 12:02:50.211404228,App_Alpha,Banner_02,BR,iOS,Interstitial,Partner_E,9244,7567,1499,1424,14,1,0.7,209.0
2026-01-01 12:05:24.006480129,App_Delta,Banner_01,DE,iOS,Rewarded,Partner_A,6972,6531,1755,1568,13,0,2.72,667.0
2026-01-01 12:07:57.801556031,App_Alpha,Rewarded_01,DE,Android,Video,Partner_E,8506,7873,2111,2040,91,5,9.55,108.0
2026-01-01 12:10:31.596631932,App_Epsilon,Interstitial_01,IN,Android,Rewarded,Partner_B,7434,5822,1179,1129,16,0,5.18,745.0
2026-01-01 12:13:05.391707834,App_Delta,Banner_02,UK,iOS,Banner,Partner_D,9486,9128,2931,2524,135,4,4.75,797.0
2026-01-01 12:15:39.186783735,App_Epsilon,Rewarded_01,UK,iOS,Rewarded,Partner_E,8463,7865,4044,3461,66,7,14.79,536.0
2026-01-01 12:18:12.981859637,App_Gamma,Interstitial_02,US,iOS,Interstitial,Partner_A,7106,6858,2105,1685,59,5,1.35,423.0
2026-01-01 12:20:46.776935538,App_Delta,Rewarded_01,CA,iOS,Interstitial,Partner_D,8524,5867,3324,3058,76,1,4.79,287.0
2026-01-01 12:23:20.572011440,App_Gamma,Banner_02,CA,Android,Banner,Partner_E,4175,3800,1367,1112,43,1,5.33,683.0
2026-01-01 12:25:54.367087341,App_Alpha,Banner_02,CA,Android,Banner,Partner_B,8049,6644,2769,2720,161,20,9.41,386.0
2026-01-01 12:28:28.162163243,App_Alpha,Video_01,CA,iOS,Interstitial,Partner_B,7287,6021,1697,1602,12,0,6.74,523.0
2026-01-01 12:31:01.957239144,App_Delta,Banner_02,IN,iOS,Video,Partner_C,7762,7056,4255,3862,97,10,8.7,268.0
2026-01-01 12:33:35.752315046,App_Delta,Banner_01,CA,iOS,Interstitial,Partner_E,8564,6364,2058,1956,24,2,6.97,444.0
2026-01-01 12:36:09.547390947,App_Epsilon,Rewarded_01,CA,iOS,Interstitial,Partner_D,6404,5437,1352,1106,79,1,4.15,127.0
2026-01-01 12:38:43.342466849,App_Epsilon,Video_01,BR,iOS,Video,Partner_D,717,648,380,372,19,2,1.7,668.0
2026-01-01 12:41:17.137542750,App_Gamma,Interstitial_01,CA,iOS,Rewarded,Partner_B,9206,7612,3490,3065,226,25,12.31,757.0
2026-01-01 12:43:50.932618652,App_Delta,Banner_01,CA,iOS,Video,Partner_C,843,641,97,81,5,0,0.05,459.0
2026-01-01 12:46:24.727694553,App_Alpha,Interstitial_01,US,Android,Video,Partner_B,8130,7770,5022,4795,236,9,9.59,167.0
2026-01-01 12:48:58.522770455,App_Epsilon,Banner_02,DE,Android,Rewarded,Partner_C,3853,2777,1710,1636,62,2,4.56,361.0
2026-01-01 12:51:32.317846356,App_Epsilon,Interstitial_01,US,iOS,Interstitial,Partner_B,5206,3535,2270,1856,118,15,1.12,356.0
2026-01-01 12:54:06.112922258,App_Alpha,Interstitial_01,UK,Android,Banner,Partner_B,5662,5040,1613,1462,114,13,1.67,463.0
2026-01-01 12:56:39.907998159,App_Epsilon,Banner_01,US,Android,Rewarded,Partner_D,8390,6744,2839,2403,138,13,10.52,146.0
2026-01-01 12:59:13.703074061,App_Gamma,Banner_01,US,iOS,Banner,Partner_B,636,498,148,122,4,0,0.55,556.0
2026-01-01 13:01:47.498149963,App_Delta,Rewarded_01,CA,Android,Video,Partner_E,6396,4725,2148,2113,49,1,7.63,733.0
2026-01-01 13:04:21.293225864,App_Alpha,Interstitial_01,IN,iOS,Rewarded,Partner_E,2436,1720,823,766,60,6,3.65,577.0
2026-01-01 13:06:55.088301766,App_Delta,Banner_01,DE,iOS,Interstitial,Partner_B,7084,4899,1500,1352,102,14,1.62,567.0
2026-01-01 13:09:28.883377667,App_Epsilon,Rewarded_01,BR,iOS,Video,Partner_A,7282,5582,2603,2309,17,1,11.42,599.0
2026-01-01 13:12:02.678453569,App_Epsilon,Interstitial_01,CA,iOS,Rewarded,Partner_E,3451,3317,1444,1228,41,5,5.46,346.0
2026-01-01 13:14:36.473529470,App_Alpha,Interstitial_01,BR,Android,Banner,Partner_C,1266,1079,550,535,13,1,0.29,671.0
2026-01-01 13:17:10.268605372,App_Gamma,Video_01,IN,Android,Banner,Partner_C,8572,6959,4343,4030,155,21,4.52,478.0
2026-01-01 13:19:44.063681273,App_Beta,Banner_02,CA,iOS,Interstitial,Partner_A,1331,963,288,270,14,1,0.32,625.0
2026-01-01 13:22:17.858757175,App_Alpha,Banner_01,IN,iOS,Rewarded,Partner_C,7471,6631,2763,2364,39,3,3.82,498.0
2026-01-01 13:24:51.653833076,App_Beta,Interstitial_02,CA,Android,Interstitial,Partner_C,1179,813,404,342,26,0,0.74,469.0
2026-01-01 13:27:25.448908978,App_Beta,Video_01,CA,Android,Rewarded,Partner_A,7822,6431,4123,3807,209,7,14.04,282.0
2026-01-01 13:29:59.243984879,App_Gamma,Banner_01,BR,iOS,Video,Partner_A,4524,3249,487,473,32,4,1.77,741.0
2026-01-01 13:32:33.039060781,App_Beta,Video_01,CA,Android,Banner,Partner_C,6459,4374,679,565,19,1,1.27,356.0
2026-01-01 13:35:06.834136682,App_Beta,Banner_02,US,iOS,Video,Partner_E,4544,3606,743,717,44,1,2.62,617.0
2026-01-01 13:37:40.629212584,App_Gamma,Video_01,DE,Android,Rewarded,Partner_A,6872,4981,1820,1626,126,12,2.37,766.0
2026-01-01 13:40:14.424288485,App_Beta,Video_01,BR,iOS,Video,Partner_C,2067,1559,548,471,17,0,0.16,458.0
2026-01-01 13:42:48.219364387,App_Beta,Rewarded_01,US,iOS,Banner,Partner_D,1241,895,449,424,17,0,1.94,371.0
2026-01-01 13:45:22.014440288,App_Beta,Banner_01,US,iOS,Banner,Partner_B,1242,1041,289,266,15,0,0.22,502.0
2026-01-01 13:47:55.809516190,App_Alpha,Interstitial_01,UK,Android,Interstitial,Partner_B,796,704,407,356,18,2,1.61,399.0
2026-01-01 13:50:29.604592091,App_Alpha,Interstitial_02,IN,iOS,Video,Partner_C,649,446,283,267,10,0,0.78,175.0
2026-01-01 13:53:03.399667993,App_Alpha,Rewarded_01,CA,iOS,Interstitial,Partner_B,1956,1619,612,561,15,0,0.73,158.0
2026-01-01 13:55:37.194743894,App_Gamma,Banner_01,CA,Android,Interstitial,Partner_D,1222,1046,371,327,16,0,0.46,748.0
2026-01-01 13:58:10.989819796,App_Epsilon,Rewarded_01,BR,iOS,Rewarded,Partner_A,1260,1123,428,351,26,0,1.54,198.0
2026-01-01 14:00:44.784895697,App_Beta,Interstitial_01,BR,iOS,Video,Partner_D,8210,7106,2963,2926,177,10,11.94,407.0
2026-01-01 14:03:18.579971599,App_Beta,Video_01,CA,iOS,Banner,Partner_E,6704,5374,2647,2482,54,3,3.83,340.0
2026-01-01 14:05:52.375047500,App_Gamma,Interstitial_02,DE,Android,Interstitial,Partner_A,5984,4371,2337,2268,18,2,6.48,361.0
2026-01-01 14:08:26.170123402,App_Beta,Interstitial_01,CA,iOS,Interstitial,Partner_A,5606,4697,1606,1462,27,1,3.22,722.0
2026-01-01 14:10:59.965199303,App_Alpha,Interstitial_02,CA,iOS,Interstitial,Partner_E,6633,5894,1916,1796,40,0,1.02,698.0
2026-01-01 14:13:33.760275205,App_Epsilon,Rewarded_01,BR,iOS,Interstitial,Partner_A,1464,1133,579,482,3,0,0.55,402.0
2026-01-01 14:16:07.555351107,App_Delta,Video_01,US,iOS,Interstitial,Partner_B,5466,3685,1985,1812,110,12,7.75,296.0
2026-01-01 14:18:41.350427008,App_Beta,Video_01,US,iOS,Banner,Partner_B,3744,2569,529,485,30,4,1.29,110.0
2026-01-01 14:21:15.145502910,App_Alpha,Banner_01,DE,iOS,Interstitial,Partner_B,7941,6735,4181,3640,101,8,3.59,532.0
2026-01-01 14:23:48.940578811,App_Delta,Interstitial_02,US,iOS,Video,Partner_B,7015,6108,3029,2633,93,8,3.64,204.0
2026-01-01 14:26:22.735654713,App_Epsilon,Interstitial_01,US,Android,Video,Partner_B,2260,1667,495,474,2,0,1.47,777.0
2026-01-01 14:28:56.530730614,App_Delta,Interstitial_02,BR,iOS,Rewarded,Partner_B,2225,1698,623,529,28,0,1.38,154.0
2026-01-01 14:31:30.325806516,App_Alpha,Rewarded_01,IN,Android,Rewarded,Partner_A,8745,5902,1081,950,7,0,2.17,132.0
2026-01-01 14:34:04.120882417,App_Delta,Video_01,BR,iOS,Interstitial,Partner_C,1780,1218,338,333,17,1,1.03,173.0
2026-01-01 14:36:37.915958319,App_Gamma,Rewarded_01,UK,iOS,Banner,Partner_E,7006,5929,1851,1544,57,5,3.65,238.0
2026-01-01 14:39:11.711034220,App_Delta,Rewarded_01,DE,iOS,Interstitial,Partner_A,2918,2346,588,545,3,0,0.45,729.0
2026-01-01 14:41:45.506110122,App_Beta,Banner_01,CA,iOS,Banner,Partner_E,510,359,57,51,2,0,0.11,531.0
2026-01-01 14:44:19.301186023,App_Beta,Rewarded_01,US,iOS,Rewarded,Partner_B,841,717,450,370,6,0,1.15,305.0
2026-01-01 14:46:53.096261925,App_Gamma,Banner_01,BR,Android,Banner,Partner_B,6950,5731,2924,2771,143,5,2.94,637.0
2026-01-01 14:49:26.891337826,App_Alpha,Banner_02,BR,Android,Rewarded,Partner_D,8733,7869,4852,4284,87,4,19.91,652.0
2026-01-01 14:52:00.686413728,App_Beta,Interstitial_02,CA,iOS,Rewarded,Partner_A,8944,6551,3008,2531,144,15,12.04,555.0
2026-01-01 14:54:34.481489629,App_Epsilon,Video_01,CA,Android,Video,Partner_A,1318,861,502,410,8,0,1.15,402.0
2026-01-01 14:57:08.276565531,App_Beta,Video_01,US,Android,Video,Partner_D,6018,5766,3315,2682,139,1,12.15,727.0
2026-01-01 14:59:42.071641432,App_Beta,Interstitial_01,DE,iOS,Banner,Partner_B,4011,2619,1383,1146,87,8,1.92,486.0
2026-01-01 15:02:15.866717334,App_Alpha,Video_01,BR,iOS,Video,Partner_E,3627,2772,1751,1507,72,3,7.22,657.0
2026-01-01 15:04:49.661793235,App_Delta,Banner_01,IN,Android,Rewarded,Partner_B,9922,9417,1816,1578,54,7,6.91,491.0
2026-01-01 15:07:23.456869137,App_Beta,Video_01,CA,iOS,Video,Partner_B,9294,7041,3783,3047,154,3,3.51,211.0
2026-01-01 15:09:57.251945038,App_Gamma,Banner_01,US,iOS,Interstitial,Partner_D,2997,2259,530,512,38,1,0.62,216.0
2026-01-01 15:12:31.047020940,App_Delta,Video_01,DE,Android,Interstitial,Partner_E,1037,943,513,410,7,0,1.33,468.0
2026-01-01 15:15:04.842096841,App_Epsilon,Interstitial_01,UK,Android,Banner,Partner_B,3948,2761,563,501,17,1,1.88,687.0
2026-01-01 15:17:38.637172743,App_Alpha,Interstitial_02,CA,Android,Video,Partner_B,6625,6125,2324,2212,103,11,7.75,244.0
2026-01-01 15:20:12.432248644,App_Epsilon,Rewarded_01,US,iOS,Rewarded,Partner_D,2998,2718,1430,1298,16,0,3.74,85.0
2026-01-01 15:22:46.227324546,App_Delta,Interstitial_02,UK,iOS,Rewarded,Partner_C,8693,8246,5347,5140,123,17,6.72,730.0
2026-01-01 15:25:20.022400448,App_Delta,Banner_01,US,iOS,Interstitial,Partner_B,2295,1820,869,753,55,0,2.2,285.0
2026-01-01 15:27:53.817476349,App_Delta,Rewarded_01,BR,iOS,Rewarded,Partner_D,9083,7693,2139,1890,150,21,6.16,751.0
2026-01-01 15:30:27.612552251,App_Epsilon,Banner_02,DE,Android,Interstitial,Partner_A,775,723,380,304,20,1,0.41,305.0
2026-01-01 15:33:01.407628152,App_Delta,Interstitial_01,IN,Android,Rewarded,Partner_E,5438,3758,2315,2050,63,6,4.25,370.0
2026-01-01 15:35:35.202704054,App_Epsilon,Interstitial_02,UK,iOS,Rewarded,Partner_D,4062,2897,1368,1218,37,0,4.31,696.0
2026-01-01 15:38:08.997779955,App_Delta,Rewarded_01,UK,Android,Interstitial,Partner_A,9624,6420,3098,2756,42,3,13.04,398.0
2026-01-01 15:40:42.792855857,App_Gamma,Interstitial_01,US,iOS,Rewarded,Partner_D,6262,5992,3306,3024,146,19,5.97,409.0
2026-01-01 15:43:16.587931758,App_Delta,Interstitial_02,UK,Android,Interstitial,Partner_B,2957,2333,856,698,13,1,2.59,167.0
2026-01-01 15:45:50.383007660,App_Epsilon,Banner_01,US,Android,Interstitial,Partner_E,9304,8147,4736,3796,145,19,15.22,742.0
2026-01-01 15:48:24.178083561,App_Beta,Banner_01,US,Android,Banner,Partner_C,6947,5121,1306,1262,86,8,1.96,130.0
2026-01-01 15:50:57.973159463,App_Delta,Banner_01,UK,iOS,Interstitial,Partner_E,3063,2228,480,448,17,0,1.64,279.0
2026-01-01 15:53:31.768235364,App_Beta,Banner_02,UK,iOS,Interstitial,Partner_B,7167,6571,1496,1365,28,3,3.82,475.0
2026-01-01 15:56:05.563311266,App_Gamma,Video_01,BR,iOS,Interstitial,Partner_A,2272,1795,819,751,34,1,2.57,81.0
2026-01-01 15:58:39.358387167,App_Alpha,Banner_01,BR,iOS,Banner,Partner_B,3003,1964,709,696,54,1,2.96,471.0
2026-01-01 16:01:13.153463069,App_Gamma,Banner_01,CA,iOS,Banner,Partner_A,7031,5507,3197,3121,137,17,12.06,530.0
2026-01-01 16:03:46.948538970,App_Delta,Video_01,BR,iOS,Video,Partner_B,1880,1709,459,453,3,0,1.62,88.0
2026-01-01 16:06:20.743614872,App_Beta,Banner_01,DE,iOS,Banner,Partner_D,3267,2461,1343,1078,73,8,3.94,179.0
2026-01-01 16:08:54.538690773,App_Beta,Rewarded_01,IN,Android,Rewarded,Partner_A,1921,1381,570,559,41,0,0.23,635.0
2026-01-01 16:11:28.333766675,App_Epsilon,Interstitial_01,BR,Android,Interstitial,Partner_A,8017,7211,2484,2418,41,4,5.3,265.0
2026-01-01 16:14:02.128842576,App_Beta,Banner_02,BR,Android,Interstitial,Partner_A,2791,2562,1322,1149,46,3,0.46,665.0
2026-01-01 16:16:35.923918478,App_Epsilon,Interstitial_02,US,iOS,Video,Partner_B,1996,1532,945,877,62,3,3.39,481.0
2026-01-01 16:19:09.718994379,App_Alpha,Video_01,IN,Android,Banner,Partner_B,2260,1870,1105,1085,44,0,2.22,693.0
2026-01-01 16:21:43.514070281,App_Delta,Video_01,UK,Android,Rewarded,Partner_E,6377,5336,2129,2088,66,5,7.94,678.0
2026-01-01 16:24:17.309146182,App_Epsilon,Video_01,DE,Android,Rewarded,Partner_D,9467,8350,4150,3482,89,2,10.14,206.0
2026-01-01 16:26:51.104222084,App_Alpha,Banner_02,UK,iOS,Interstitial,Partner_C,6665,6066,3531,3340,204,29,3.84,650.0
2026-01-01 16:29:24.899297985,App_Beta,Interstitial_01,US,iOS,Interstitial,Partner_C,6580,5430,1588,1451,61,8,3.52,345.0
2026-01-01 16:31:58.694373887,App_Beta,Banner_01,DE,Android,Rewarded,Partner_B,7365,6931,3322,3079,75,4,2.42,350.0
2026-01-01 16:34:32.489449789,App_Alpha,Video_01,BR,Android,Rewarded,Partner_B,8585,6465,3372,3154,54,4,6.01,586.0
2026-01-01 16:37:06.284525690,App_Beta,Banner_01,IN,iOS,Video,Partner_A,2551,2397,1061,926,5,0,3.56,375.0
